# This file, metarStationInfo.txt, contains station information for METAR and
# SAO sites. (Some Canadian station still report in SA format. Although these
# are now converted at OSO to METAR form, we note them as SAO here.)
#
# Good sources of station information include
# FAA ASOS/AWOS: https://www.faa.gov/air_traffic/weather/asos
# AirNav, linked to the Unidata site, is excellent for U.S. sites.
# METAR & TAF  : https://metar-taf.com/country
#
# Elevations are in meters. "-0" is used to signify unknown elevation.
# Stations marked "e" at the right include guesses for some of the information.
#
# FILE UPDATED 07/16/2026
# FOR CHANGES TO THIS FILE PLEASE CONTACT
# xiaobiao.fan@noaa.gov
#
# number  |ID   |lat     |lon      |elev |station name                        |cntry|
# (10)    |(5)  |(sn2.4) |(sn3.4)  |(5)  |(36)                                |(2)  |
0000071250|CWNT | 49.5900|-114.4200| 2164|Turtle Mountain, AB                 |CA|MTR
0000071763|CWNX | 53.6800|-124.8300|  715|Nechako River, BC                   |CA|SAO
0000071832|CWNZ | 49.7600| -84.1700|  263|Nagagami, ON                        |CA|MTR
0000071097|CWOB | 63.3300| -64.1500|  367|Brevoort Island, NU                 |CA|MTR
0000071619|CWOC | 48.0200| -65.3300|   47|New Carlisle, QC                    |CA|SAO
0000071379|CWOD | 48.8300| -72.5500|  137|Normandin, QC                       |CA|SAO
0000071116|CWOE | 49.1100|-110.4700|  934|Onefour, AB                         |CA|SAO
0000000000|CWOF | 47.5700| -59.1900|   40|Port Basques, NF                    |CA|MTR
0000071720|CWOH | 46.0500| -74.2800|  395|Agathe Des Monts, QC                |CA|MTR
0000071450|CWOK | 51.1400|-106.5800|  594|Elbow, SK                           |CA|SAO
0000000000|CWOL | 43.9200| -59.9200|    4|Sable Island, NS                    |CA|MTR
0000071966|CWON | 64.0500|-139.1600|  370|Dawson (AUTOB), YK                  |CA|MTR
0000071604|CWOQ | 45.5300| -61.2500|   66|Eddy Point, NS                      |CA|MTR
0000071399|CWOS | 43.7300| -65.2500|   30|Shelborne, NS                       |CA|MTR
0000071127|CWOU | 54.7900|-110.0700|  605|Primrose Lake 2, AB                 |CA|MTR
0000071865|CWOY | 51.7700|-104.2200|  561|Wynyard, SK                         |CA|SAO
0000071272|CWPB | 44.8500| -79.8700|  183|Beausoliel Island, ON               |CA|SAO
0000071463|CWPC | 42.8600| -79.2700|  178|Port Colborne, ON                   |CA|MTR
0000071382|CWPD | 47.5700| -71.2300|  803|Parc des Laurentides, QC            |CA|MTR
0000071699|CWPE | 45.0700| -66.4700|    1|Point Lepreau, NB                   |CA|MTR
0000000000|CWPF | 48.4300|-123.4300|   12|Esquimalt Harbour, BC               |CA|SAO
0000071907|CWPH | 58.4600| -78.1200|    3|Inukjuak, QC                        |CA|MTR
0000071105|CWPI | 50.9800|-127.7300|   15|Pine Is (MAPS), BC                  |CA|MTR
0000071414|CWPJ | 47.0700| -64.8000|    5|Pt Escuminac, NB                    |CA|MTR
0000071726|CWPK | 47.9300| -74.6200|  442|Parent, QC                          |CA|MTR
0000071845|CWPL | 51.4800| -90.2000|  369|Pickle Lake, ON                     |CA|MTR
0000071148|CWPO | 49.2100| -98.9000|  475|Pilot Mound, MB                     |CA|MTR
0000071675|CWPQ | 45.6300| -73.5500|   51|Montreal-Est, QC                    |CA|SAO
0000071032|CWPR | 49.4700|-120.5200|  700|Princeton (AUTO8), BC               |CA|SAO
0000071464|CWPS | 42.5700| -80.0500|  175|Long Point, ON                      |CA|MTR
0000071050|CWPU | 52.1200|-124.1300|  910|Puntzi Mountain, BC                 |CA|MTR
0000071064|CWPX | 69.0300|-107.8200|  165|Cape Peel W, NU                     |CA|MTR
0000000000|CWPY | 58.7700|-111.1400|  232|Fort Chipewyan, AB                  |CA|MTR
0000071952|CWPZ | 54.2300|-125.7700|  704|Burns Lake, BC                      |CA|SAO
0000071250|CWQA | 49.5800|-114.4200| 2164|Turtle Mt, AB                       |CA|SAO
0000071475|CWQC | 49.2600|-124.8300|    2|Port Alberni, BC                    |CA|SAO
0000071190|CWQD | 48.1300| -69.7200|    7|Pointe de l'Islet, QC               |CA|SAO
0000071284|CWQE | 43.6200| -79.3500|   92|Toronto Headland, ON                |CA|MTR
0000071151|CWQG | 46.9100| -71.5000|  168|Valcartier, QC                      |CA|MTR
0000071611|CWQH | 45.3700| -71.8200|  181|Lennoxville, QC                     |CA|SAO
0000000000|CWQJ | 46.5100| -48.5100|    0|Sedco 710, NF                       |CA|MTR
0000071778|CWQK | 48.3000|-123.5400|    5|Race Rocks, BC                      |CA|SAO
0000071186|CWQM | 48.3900| -70.5400|    7|Cap Rouge, QC                       |CA|MTR
0000071385|CWQO | 48.4200| -68.9100|    0|Ile Bicquette, QC                   |CA|MTR
0000071430|CWQP | 43.8400| -77.1500|   78|Point Petre, ON                     |CA|MTR
0000071242|CWQQ | 52.4600|-113.7500|  874|Lacombe Cda, AB                     |CA|MTR
0000071375|CWQR | 50.2200| -64.2200|    9|Ice Aux Perroque, QC                |CA|MTR
0000071472|CWQS | 53.3300|-132.7700|   14|Kindakun Point, BC                  |CA|SAO
0000071189|CWQV | 48.2700| -70.1200|    0|Puinte Claveau, QC                  |CA|SAO
0000071374|CWQW | 50.1700| -60.0700|    7|Cape Whittle, QC                    |CA|MTR
0000071963|CWQY | 63.5900|-105.1600|  317|Hanbury River, NT                   |CA|MTR
0000000000|CWQZ | 53.0400|-122.5400|  545|Quesnel (AUTOB), BC                 |CA|MTR
0000071800|CWRA | 46.6600| -53.0700|   28|Cape Race, NF                       |CA|MTR
0000071820|CWRC | 47.5500| -79.2300|  266|Barrage Angliers, QC                |CA|SAO
0000071246|CWRD | 56.5400|-115.2700|  546|Red Earth, AB                       |CA|MTR
0000000000|CWRE | 50.8000| -96.8900|  221|Arnes (AUTOB), MB                   |CA|MTR
0000071918|CWRF | 69.4400| -89.7400|  325|Pelly Bay 1, NU                     |CA|MTR
0000071972|CWRH | 61.5800| -64.6500|  369|Resolution Island, NU               |CA|MTR
0000071510|CWRJ | 51.5700|-107.9200|  586|Rosetown East, SK                   |CA|SAO
0000071294|CWRK | 45.0700| -77.8700|  331|Bancroft, ON                        |CA|SAO
0000071928|CWRM | 52.4400|-114.9400|  987|Rocky House, AB                     |CA|SAO
0000071419|CWRN | 45.3600| -60.9900|    4|Hart Island, NS                     |CA|MTR
0000071477|CWRO | 54.1700|-131.6700|    7|Rose Spit (MAPS), BC                |CA|SAO
0000071506|CWRR | 66.9500|-136.2700|  600|Rock River, YK                      |CA|MTR
0000071236|CWRT | 49.6300|-114.4800| 1302|Crowsnest, AB                       |CA|SAO
0000071479|CWRU | 50.1200|-127.9300|   88|Solander Islnder, BC                |CA|MTR
0000071254|CWRV | 53.0400|-112.8200|  739|Camrose, AB                         |CA|MTR
0000071416|CWRW | 45.7200| -60.2400|   10|Fourchu Head, NS                    |CA|MTR
0000071088|CWRX | 69.0800| -79.0300|   41|Rowley Island, NU                   |CA|MTR
0000071244|CWRY | 49.1400|-112.0500| 1050|Milk River, AB                      |CA|MTR
0000071429|CWRZ | 48.4200| -64.3200|   16|Cap D'Espoir, QC                    |CA|MTR
0000071600|CWSA | 43.9400| -60.0200|    4|Sable Island, NS                    |CA|MTR
0000071702|CWSD | 46.4300| -63.8500|   24|Summerside, PE                      |CA|SAO
0000071425|CWSF | 49.2600| -65.3400|   29|Cap Madeleine, QC                   |CA|MTR
0000071428|CWSG | 49.0900| -66.7400|    5|Cap Chat (MAPS), QC                 |CA|SAO
0000071247|CWSH | 58.5900|-118.5000|  373|Sousa Crk (AVT), AB                 |CA|MTR
0000071527|CWSI | 42.8500| -80.2700|  241|Simcoe, ON                          |CA|SAO
0000071207|CWSK | 49.7800|-123.1700|   52|Squamish (AUTO8), BC                |CA|SAO
0000071218|CWSL | 50.7100|-119.2900|  351|Salmon Arm, BC                      |CA|SAO
0000071780|CWSP | 48.3900|-123.9200|   21|Sheringham Pt, BC                   |CA|SAO
0000071133|CWSR | 53.3700|-107.5500|  583|Spiritwood West, SK                 |CA|SAO
0000071607|CWSS | 45.2100| -67.2500|   28|St Stephen, NB                      |CA|MTR
0000071713|CWST | 47.3500| -70.0300|   31|La Pocatiere, QC                    |CA|SAO
0000071449|CWSU | 49.0200| -95.6000|  329|Sprague (AUTOB), MB                 |CA|MTR
0000071883|CWSV | 52.1100|-119.3000|  683|Blue River, BC                      |CA|SAO
0000071174|CWSW | 49.7600|-114.8900| 1138|Sparwood/Elk Valley, BC             |CA|MTR
0000071581|CWSX | 54.5200|-128.5700|  210|Skeena Bridge, BC                   |CA|MTR
0000071051|CWSY | 72.0000|-125.2700|   86|Sachs Harbour, NT                   |CA|MTR
0000071442|CWSZ | 51.0900| -97.5500|  253|Fisher Branch, MB                   |CA|MTR
0000071612|CWTA | 45.5000| -73.5800|   63|Mctavish, QC                        |CA|MTR
0000071901|CWTB | 55.3400| -63.2200|  465|Border, QC                          |CA|MTR
0000071102|CWTC | 53.0500|-129.6800|    1|Ethelda Bay, BC                     |CA|MTR
0000071490|CWTD | 65.1000|-102.4400|  244|Robertson Lake, NU                  |CA|MTR
0000071134|CWTF | 59.2200|-109.7000|  238|Beartooth Island, SK                |CA|MTR
0000071427|CWTG | 49.3200| -67.3900|    5|Pointe Des Monts, QC                |CA|MTR
0000000000|CWTH | 58.6500|-124.2300|  804|SE of CWRC, BC                      |CA|SAO
0000071100|CWTI | 54.3000|-130.8800|   21|Triple Island, BC                   |CA|MTR
0000071848|CWTL | 53.8400| -89.8700|  220|Big Trout Lake, ON                  |CA|MTR
0000071384|CWTN | 47.0700| -70.8000|    6|Cap Tourmente, QC                   |CA|SAO
0000071398|CWTQ | 45.3800| -63.2700|   40|Truro, NS                           |CA|MTR
0000071489|CWTS | 52.3700|-108.8300|  660|Scott, SK                           |CA|SAO
0000000000|CWTT | 45.2700| -72.1700|  209|Lac Memphremagog, QC                |CA|SAO
0000071179|CWTU | 54.7200| -58.3500|  683|Tukialik Bay, NF                    |CA|MTR
0000000000|CWTX | 49.4700| -94.7700|  325|Royal Island, ON                    |CA|MTR
0000071724|CWTY | 46.3600| -72.5200|    6|Trois Rivieres, QC                  |CA|MTR
0000071949|CWUM | 62.2400|-133.3500|  717|Faro (MARS), YK                     |CA|MTR
0000071093|CWUP | 68.4700| -66.8200|  390|Cape Hooper, NU                     |CA|MTR
0000071398|CWUR | 45.3700| -63.2700|   40|Truro, NS                           |CA|SAO
0000071768|CWUS | 49.5700|-119.6600|  454|Summerland, BC                      |CA|SAO
0000071150|CWUT | 50.4576|-100.6095|  561|Shoal Lake AP, MB                   |CA|MTR
0000071092|CWUW | 68.6600| -71.2400|  526|Dewar Lakes, NU                     |CA|MTR
0000071388|CWUX | 48.3000| -70.9300|  135|La Baie, QC                         |CA|SAO
0000071734|CWUY | 48.2600| -79.0400|  318|Rouyn, QC                           |CA|MTR
0000071196|CWVA | 48.6800| -53.1200|   27|Bonavista, NF                       |CA|MTR
0000000000|CWVB | 53.5000|-130.6300|   16|Bonilla Island, BC                  |CA|MTR
0000071096|CWVD | 67.5300| -63.7800|  573|Broughton Island, NU                |CA|MTR
0000000000|CWVE | 46.2300| -61.3000|   39|Inverness, NS                       |CA|MTR
0000071209|CWVF | 49.1100|-123.3000|   13|Sand Heads Light Stn, BC            |CA|SAO
0000071052|CWVH | 68.9000|-133.9300|  261|Storm Hills, MB                     |CA|MTR
0000071458|CWVI | 53.6200|-112.0400|  639|Vegreville, AB                      |CA|SAO
0000071115|CWVK | 50.2300|-119.2800|  555|Vernon Bridge, BC                   |CA|SAO
0000071137|CWVN | 49.0700|-107.5900|  784|Val Marie SE, SK                    |CA|SAO
0000071251|CWVO | 50.0500|-112.1400|  779|Vauxhall Cda, AB                    |CA|MTR
0000071139|CWVP | 49.6600|-109.5200| 1270|Cypress Hills Park, SK              |CA|SAO
0000071377|CWVQ | 45.4300| -73.9300|   39|Ste Anne de Bellevue, QC            |CA|MTR
0000071077|CWVT | 55.8400|-108.4300|  431|Buffalo Narrows, SK                 |CA|MTR
0000071988|CWVU | 44.2800| -66.3500|   27|Brier Island, NS                    |CA|MTR
0000071038|CWVV | 48.5300|-123.4700|   49|Victoria Hartland, BC               |CA|SAO
0000071805|CWVW | 48.1700| -52.9400|   18|Grates Cove, NF                     |CA|MTR
0000071097|CWVX | 63.3400| -64.1600|  376|Brevoort Island, NU                 |CA|MTR
0000071616|CWVY | 46.3000| -72.0500|   97|Lemieux, QC                         |CA|SAO
0000000000|CWVZ | 45.5800| -73.5000|   12|Ile Charron, QC                     |CA|SAO
0000071784|CWWA | 49.3300|-123.1800|  178|West Vancouver (AUTO8), BC          |CA|SAO
0000071437|CWWB | 43.3000| -79.8000|   77|Burlington Piers, ON                |CA|MTR
0000071411|CWWE | 43.9800| -64.6700|    9|Western Head, NS                    |CA|MTR
0000071452|CWWF | 49.7100|-103.8000|  588|Weyburn (AUTOB), SK                 |CA|SAO
0000071040|CWWK | 49.0200|-122.7900|   15|White Rock, BC                      |CA|SAO
0000071484|CWWL | 53.5100|-130.6400|   15|Bonilla Island, BC                  |CA|SAO
0000071434|CWWN | 55.2300| -85.1200|   10|Winisk, ON                          |CA|MTR
0000071252|CWWO | 53.3900|-118.3400| 1402|Willow Creek, AB                    |CA|MTR
0000071444|CWWP | 50.6600| -99.9400|  627|Wasagaming, MB                      |CA|MTR
0000071970|CWWQ | 58.9300|-125.7700|  835|Muncho Lake, BC                     |CA|MTR
0000071445|CWWS | 52.8000| -97.6300|  226|George Island, MB                   |CA|MTR
0000000000|CWWU | 47.5200| -52.9700|   13|Long Pond, NF                       |CA|MTR
0000071439|CWWX | 45.3400| -81.7400|  181|Cove Island, ON                     |CA|MTR
0000071432|CWWZ | 43.2300| -79.2200|   79|Port Weller, ON                     |CA|MTR
0000071232|CWXA | 51.0900|-115.0700| 1297|Bow Valley, AB                      |CA|SAO
0000071387|CWXC | 48.8800| -71.0300|  300|Onatchiway, QC                      |CA|SAO
0000071422|CWXF | 45.1600| -72.5800|  237|Sutton Junction, QC                 |CA|MTR
0000071562|CWXH | 50.6300|-128.1200|  568|Holberg CCR, BC                     |CA|MTR
0000071406|CWXI | 51.0200| -57.1100|    8|Ferolle Pt., NF                     |CA|MTR
0000071231|CWXL | 49.6200|-111.4500|  838|Bow Island, AB                      |CA|SAO
0000071481|CWXM | 50.4100|-125.8700|   19|Helmcken Island, BC                 |CA|SAO
0000000000|CWXO | 43.8900| -60.5500|   44|Rowan Gorilla Iii, NS               |CA|MTR
0000071826|CWXP | 66.1600| -65.7400|   23|Pangnirtung, NU                     |CA|MTR
0000071059|CWXR | 69.2800|-119.2200|   69|Croker River, NU                    |CA|MTR
0000071598|CWXS | 47.8000| -64.8400|    5|Bas Caraquet, NB                    |CA|MTR
0000071498|CWXV | 66.0900| -96.5000|   28|Back River, NU                      |CA|MTR
0000071183|CWXW | 52.6600| -56.8700|   43|Alexis River, NF                    |CA|MTR
0000000000|CWXZ | 47.9700| -84.8000|  287|Wawa, ON                            |CA|MTR
0000000000|CWYI | 49.1000| -53.5800|   10|Pools Island, NF                    |CA|SAO
0000071783|CWYJ | 48.4600|-123.3000|   58|Victoria University, BC             |CA|SAO
0000071177|CWYK | 57.1300| -61.4800|  834|Cape Kiglapait, NF                  |CA|MTR
0000071786|CWYL | 51.4600|-116.3400| 1615|Yoho Park, BC                       |CA|SAO
0000071975|CWYM | 64.9500| -63.5900|  583|Cape Mercy, YK                      |CA|MTR
0000071554|CWYQ | 48.5200| -68.4700|    5|Pointe-au-Pere, QC                  |CA|SAO
0000071841|CWYW | 50.2900| -88.0300|  351|Armstrong, ON                       |CA|MTR
0000071215|CWYY | 49.0400|-119.4400|  283|Osoyoos (AUTOB), BC                 |CA|SAO
0000071113|CWZA | 49.2600|-121.7700|   15|Agassiz (AUTO), BC                  |CA|SAO
0000071197|CWZB | 47.5800| -59.1700|    8|Port Aux Basques, NF                |CA|MTR
0000071779|CWZD | 52.4600|-131.2400|    5|Scudder Pt, BC                      |CA|SAO
0000071122|CWZG | 51.2100|-115.5500| 1397|Banff (MARS), AB                    |CA|MTR
0000071773|CWZK | 53.5400|-131.5600|    8|Hoskins Inlet, BC                   |CA|SAO
0000071771|CWZL | 53.0400|-131.6000|   17|Cumshewa Island, BC                 |CA|SAO
0000000000|CWZM | 52.6500|-128.5200|   11|Boat Bluff Lgt Hse, BC              |CA|MTR
0000071408|CWZN | 47.3700| -55.8000|   35|Sagona Island, NF                   |CA|MTR
0000000000|CWZO | 48.5500|-123.2300|    0|Kelp Reefs, BC                      |CA|SAO
0000071597|CWZQ | 46.5400| -61.0900|   17|Grand Etang, NS                     |CA|MTR
0000071386|CWZS | 48.3900| -67.1300|  150|Amqui, QC                          e|CA|SAO
0000071031|CWZV | 51.9400|-131.0200|   89|Cape Saint James, BC                |CA|MTR
0000071045|CWZW | 60.1700|-132.7700|  705|Teslin (MARS), YK                   |CA|MTR
0000071804|CWZZ | 58.3300| -62.5800|  483|Saglek, NF                          |CA|MTR
0000071285|CXAF | 54.2830|-112.9670|  664|Abee AGDM, AB                       |CA|MTR
0000071286|CXAG | 53.9170|-112.2790|  625|Andrew AGDM, AB                     |CA|MTR
0000071287|CXAJ | 54.7820|-112.8250|  574|Atmore AGDM, AB                     |CA|MTR
0000071289|CXAK | 52.3500|-112.6000|  795|Stettler AGDM, AB                   |CA|MTR
0000071592|CXAT | 73.0000| -85.0200|   10|Arctic Bay CS, NU                   |CA|SAO
0000071214|CXBA | 52.1240|-110.1010|  687|Bodo AGDM, AB                       |CA|MTR
0000071314|CXBI | 44.4800| -79.5500|  289|Barrie-Oro, ON                      |CA|SAO
0000071569|CXBK | 50.2000|-104.7000|  580|Bratt's Lake, SK                    |CA|MTR
0000071578|CXBO | 46.8000| -71.1000|  100|Beauport, QC                       e|CA|SAO
0000000000|CXBP | 46.2300| -63.7300|   54|Confederation Bridge, PE            |CA|MTR
0000071341|CXBR | 49.6170|-113.8170| 1072|Brocket AGDM, AB                    |CA|MTR
0000071346|CXBW | 49.8000|-112.3000|  824|Barnwell AGDM, AB                   |CA|MTR
0000071291|CXCA | 46.2800| -82.1500|  228|Cameron Falls, ON                   |CA|SAO
0000071221|CXCD | 56.3140|-119.7450|  630|Cleardale AGDM, AB                  |CA|SAO
0000000000|CXCH | 46.6300| -60.9500|   44|Cheticamp, NS                       |CA|SAO
0000071039|CXCK | 62.1000|-136.3000|  540|Carmacks, YK                        |CA|SAO
0000071217|CXCP | 50.2820|-113.3500| 1006|Champion AGDM, AB                   |CA|SAO
0000071223|CXCS | 51.9370|-110.7130|  772|Consort AGDM, AB                    |CA|SAO
0000071292|CXCY | 45.2300| -81.5300|  190|Cyprus Lake CS, ON                  |CA|SAO
0000071224|CXDB | 49.0500|-112.8170| 1310|Del Bonita AGDM, AB                 |CA|MTR
0000071503|CXDE | 65.2200|-123.4300|  213|Deline, NT                          |CA|SAO
0000071573|CXDI | 42.8700| -80.5500|  232|Delhi, ON                           |CA|SAO
0000071021|CXDK | 61.2570|-124.4680|  283|Deadmen Valley, NT                  |CA|SAO
0000071340|CXDP | 54.3170|-113.9500|  614|Dapp AGDM, AB                       |CA|SAO
0000071840|CXDW | 49.6000| -98.3200|  341|Deerwood RCS, MB                    |CA|MTR
0000071295|CXEA | 50.6300| -93.2200|  355|Ear Falls, ON                       |CA|SAO
0000071157|CXEC | 53.5700|-113.5200|  671|Edmonton Muni, AB                   |CA|SAO
0000071155|CXEG | 53.3000|-113.6000|  715|Edmonton Intl, AB                   |CA|SAO
0000000000|CXET | 44.2300| -79.7800|  251|Egbert CS, ON                       |CA|SAO
0000071225|CXFM | 49.4830|-111.4830|  881|Foremost AGDM, AB                   |CA|MTR
0000071347|CXFR | 56.0810|-118.4390|  655|Fairview AGDM, AB                   |CA|MTR
0000071681|CXFS | 61.7500|-121.2300|  169|Fort Simpson, NT                    |CA|SAO
0000071577|CXGH | 50.6300| -96.9800|  217|Gimli Harbour, MB                   |CA|SAO
0000071298|CXHA | 42.0300| -82.9000|  191|Harrow CDA, ON                      |CA|SAO
0000071227|CXHD | 53.1830|-112.2500|  688|Holden AGDM, AB                     |CA|MTR
0000071391|CXHF | 45.8300| -75.6500|  190|High Falls, QC                      |CA|SAO
0000000000|CXHM | 43.1700| -79.9300|  238|Hamilton RBG CS, ON                 |CA|SAO
0000071226|CXHP | 55.4000|-116.4830|  602|High Prairie AGDM, AB               |CA|MTR
0000071344|CXHR | 51.1830|-112.5000|  971|Hussar AGDM, AB                     |CA|MTR
0000071027|CXIB | 46.6700| -60.4000|    8|Ingonish Beach CS, NS               |CA|SAO
0000071159|CXJM | 61.3500|-120.7800|  227|Jean Marie, NT                      |CA|SAO
0000071299|CXKA | 49.6000| -82.6500|  218|Kapuskasing CDA, ON                 |CA|SAO
0000000000|CXKE | 45.0000| -75.6300|   99|Kemptville, ON                      |CA|MTR
0000071301|CXKI | 48.1500| -80.0000|  324|Kirkland Lake CS ON                 |CA|SAO
0000071228|CXKM | 52.8500|-111.8700|  675|Killam AGCM, AB                     |CA|SAO
0000071605|CXKT | 45.0700| -64.4900|   49|Kentville, NS                       |CA|SAO
0000000000|CXLB | 44.3700| -64.3000|    4|Lunenberg, NS                       |CA|SAO
